ImageId,EncodedPixels
ca20076870e8fb604e61802605a9ac45419c82dd3e23404c56c4869f9502a5ef,26032 2 26549 6 27068 8 27587 9 28106 10 28623 14 29143 13 29661 14 30182 13 30701 14 31220 16 31739 16 32258 18 32778 19 33298 20 33817 26 34336 28 34857 28 35376 29 35897 29 36416 31 36937 29 37456 31 37975 31 38496 29 39015 29 39536 27 40055 27 40576 27 41097 25 41616 25 42137 23 42658 21 43178 20 43698 17 44219 15 44740 11 45261 7
ca20076870e8fb604e61802605a9ac45419c82dd3e23404c56c4869f9502a5ef,82 6 599 10 1118 10 1637 10 2156 10 2675 10 3194 12 3714 11 4234 10 4753 10 5272 10 5791 12 6310 12 6831 12 7350 12 7869 12 8388 14 8907 14 9426 14 9947 14 10466 14 10985 14 11505 15 12025 14 12544 14 13063 14 13584 12 14103 14 14622 14 15142 13 15662 14 16181 14 16700 15 17221 14 17740 14 18259 14 18779 15 19299 14 19818 14 20338 16 20858 15 21377 15 21896 17 22417 15 22936 17 23455 18 23975 22 24495 27 25016 26 25536 28 26056 29 26576 30 27096 33 27615 33 28137 30 28659 27 29183 24 29706 20 30226 19 30746 18 31266 19 31786 18 32305 20 32826 18 33345 18 33864 19 34385 18 34904 20 35425 19 35944 20 36464 19 36984 18 37503 20 38024 18 38543 18 39063 18 39583 18 40104 16 40623 18 41142 18 41663 16 42182 16 42703 14 43222 14 43741 14 44262 12 44783 8
ca20076870e8fb604e61802605a9ac45419c82dd3e23404c56c4869f9502a5ef,1667 5 2186 8 2703 11 3222 11 3744 3
ca20076870e8fb604e61802605a9ac45419c82dd3e23404c56c4869f9502a5ef,69682 5 70200 10 70719 11 71238 12 71757 12 72276 14 72795 14 73314 14 73835 12 74354 14 74873 14 75394 14 75913 15 76432 16 76951 18 77470 18 77989 18 78509 19 79029 18 79548 20 80067 22 80588 18 81107 18 81628 16 82147 14 82668 12 83189 8
ca20076870e8fb604e61802605a9ac45419c82dd3e23404c56c4869f9502a5ef,5877 5 6393 8 6912 10 7431 10 7950 11 8469 12 8988 12 9507 14 10026 14 10543 16 11062 16 11581 16 12100 16 12619 16 13138 16 13657 16 14176 16 14697 14 15216 15 15735 16 16256 14 16775 16 17294 16 17815 14 18334 14 18854 13 19374 12 19895 8 20417 3
ca20076870e8fb604e61802605a9ac45419c82dd3e23404c56c4869f9502a5ef,33391 4 33910 4 34429 6 34948 6 35467 6 35988 4
ca20076870e8fb604e61802605a9ac45419c82dd3e23404c56c4869f9502a5ef,709 3 1226 10 1742 15 2261 15 2780 15 3299 17 3817 18 4337 17 4856 17 5375 17 5894 17 6414 16 6935 14 7455 11 7977 6
ca20076870e8fb604e61802605a9ac45419c82dd3e23404c56c4869f9502a5ef,47948 1 48465 6 48982 10 49501 12 50020 12 50539 12 51058 12 51577 10 52094 12 52613 12 53132 12 53651 12 54170 12 54689 12 55208 12 55727 12 56248 8
ca20076870e8fb604e61802605a9ac45419c82dd3e23404c56c4869f9502a5ef,31340 7 31859 8 32376 12 32895 13 33414 14 33933 14 34452 14 34971 16 35492 14 36011 14 36530 14 37049 16 37570 14 38089 14 38608 14 39127 14 39648 12 40167 12 40686 12 41205 12 41726 12 42245 12 42764 12 43283 12 43802 12 44321 12 44842 10 45361 10 45880 10 46399 8 46920 5
ca20076870e8fb604e61802605a9ac45419c82dd3e23404c56c4869f9502a5ef,216 10 232 24 735 14 751 24 1254 40 1773 41 2292 42 2813 40 3332 40 3852 39 4370 40 4889 32 5406 34 5923 36 6440 40 6959 40 7477 41 7995 43 8514 44 9033 44 9552 12 9566 30 10071 29 10103 13 10590 14 10606 12 10624 12 11109 27 11145 10 11626 26 11664 10 12145 18 12183 10 12664 18 12705 8 13183 18 13227 6 13702 20 13748 3 14221 20 14269 2 14740 20 14788 2 15259 20 15780 18 16299 20 16820 18 17339 18 17860 16 18381 14 18901 13 19421 10 19942 8 20463 4
ca20076870e8fb604e61802605a9ac45419c82dd3e23404c56c4869f9502a5ef,57845 10 58364 11 58881 14 59400 16 59919 16 60438 18 60957 18 61476 18 61995 20 62514 20 63033 20 63553 21 64073 20 64592 20 65113 20 65634 18 66154 20 66674 19 67195 19 67716 17 68237 16 68758 15 69279 15 69798 17 70319 15 70840 13 71360 12 71880 11 72402 8
ca20076870e8fb604e61802605a9ac45419c82dd3e23404c56c4869f9502a5ef,36583 5 37099 11 37618 11 38135 13 38654 15 39173 16 39692 17 40213 15 40732 17 41251 19 41771 19 42291 19 42812 18 43331 19 43852 17 44371 17 44892 15 45413 15 45933 14 46454 14 46973 14 47494 14 48015 13 48536 12 49056 11 49576 12 50097 8
ca20076870e8fb604e61802605a9ac45419c82dd3e23404c56c4869f9502a5ef,54249 5 54768 8 55285 12 55806 12 56325 12 56844 14 57363 14 57880 18 58400 17 58918 18 59438 19 59958 20 60477 22 60998 20 61517 22 62036 24 62557 22 63076 22 63595 24 64116 22 64636 21 65156 20 65677 18 66198 16 66719 14 67239 12 67761 6
ca20076870e8fb604e61802605a9ac45419c82dd3e23404c56c4869f9502a5ef,20001 7 20520 8 21039 10 21558 11 22077 12 22596 13 23117 12 23636 14 24156 13 24676 14 25195 14 25714 14 26233 16 26754 14 27273 16 27792 16 28311 16 28832 16 29351 16 29870 16 30389 18 30910 16 31429 16 31948 16 32469 16 32988 16 33507 18 34028 16 34547 16 35068 14 35587 14 36106 14 36626 13 37146 12 37665 12 38185 12 38705 12 39224 12 39745 8 40266 6
ca20076870e8fb604e61802605a9ac45419c82dd3e23404c56c4869f9502a5ef,295 44 346 2 349 3 814 44 863 8 1333 45 1380 10 1852 45 1901 10 2373 43 2420 10 2892 43 2939 10 3411 43 3458 10 3931 42 3977 10 4451 41 4496 10 4971 13 4986 25 5017 8 5491 12 5507 23 5535 11 6012 8 6026 21 6054 11 6534 3 6546 20 6572 12 7066 19 7091 12 7585 19 7610 12 8104 19 8128 13 8623 19 8646 12 9144 33 9663 33 10182 33 10701 33 11222 29 11740 30 12260 29 12779 29 13300 27 13819 25 14340 23 14859 23 15380 21 15901 19 16422 17 16944 12 17463 12 17982 12 18502 11 19023 5
ca20076870e8fb604e61802605a9ac45419c82dd3e23404c56c4869f9502a5ef,14316 4 14833 8 15352 8 15871 8 16390 9 16909 10 17428 10 17947 11 18466 12 18987 10 19506 10 20025 10 20546 8 21065 8 21584 8 22105 4
ca20076870e8fb604e61802605a9ac45419c82dd3e23404c56c4869f9502a5ef,42869 6 43386 9 43905 10 44424 12 44943 12 45462 12 45981 14 46500 14 47019 14 47538 14 48057 16 48576 16 49097 16 49616 16 50135 16 50654 18 51173 18 51694 16 52213 16 52732 16 53252 15 53772 16 54291 16 54812 14 55331 14 55850 14 56371 12 56890 12 57409 12 57930 10 58449 10 58968 10 59489 6
ca20076870e8fb604e61802605a9ac45419c82dd3e23404c56c4869f9502a5ef,59523 4 60041 8 60558 10 61077 12 61596 12 62115 12 62634 12 63153 14 63672 14 64191 14 64710 14 65231 12 65750 13 66269 14 66790 12 67309 12 67828 12 68337 5 68347 13 68854 8 68866 14 69373 10 69385 14 69892 12 69905 13 70411 26 70930 26 71449 26 71968 26 72488 25 73006 26 73526 25 74046 24 74565 24 75084 26 75603 26 76122 26 76643 24 77162 24 77681 24 78200 24 78719 24 79240 22 79760 21 80280 20 80799 20 81318 20 81839 18 82358 18 82877 18 83396 18
ca20076870e8fb604e61802605a9ac45419c82dd3e23404c56c4869f9502a5ef,8676 8 9195 10 9712 14 10230 15 10748 16 11267 16 11786 16 12305 18 12825 17 13345 18 13865 21 14385 20 14904 20 15425 20 15944 20 16463 20 16982 22 17501 22 18020 22 18539 24 19058 24 19579 22 20098 22 20617 22 21136 20 21655 22 22174 22 22695 20 23214 18 23733 18 24254 16 24773 16 25294 14 25815 12 26336 8 26856 5
ca20076870e8fb604e61802605a9ac45419c82dd3e23404c56c4869f9502a5ef,10782 2 11299 4 11816 7 12335 8 12854 8 13373 8
ca20076870e8fb604e61802605a9ac45419c82dd3e23404c56c4869f9502a5ef,54411 3 54926 12 55443 16 55962 17 56479 20 56998 20 57515 22 58034 24 58553 24 59072 24 59589 16 59608 7 60108 26 60627 26 61146 26 61667 24 62186 24 62705 24 63224 24 63743 24 64262 22 64781 22 65300 22 65819 22 66340 20 66859 18 67378 17 67899 14 68419 11 68941 6
ca20076870e8fb604e61802605a9ac45419c82dd3e23404c56c4869f9502a5ef,45071 6 45588 9 46107 10 46626 10 47145 10 47664 12 48183 12 48702 10 49223 10 49742 10 50263 10 50783 10 51305 6 51826 4
ca20076870e8fb604e61802605a9ac45419c82dd3e23404c56c4869f9502a5ef,77270 9 77786 15 78303 18 78822 19 79339 22 79857 23 80375 26 80894 26 81411 28 81930 30 82449 30 82968 30 83487 30
ca20076870e8fb604e61802605a9ac45419c82dd3e23404c56c4869f9502a5ef,23820 4 24337 7 24856 8 25375 8 25894 10 26413 10 26931 11 27449 14 27968 14 28487 14 29005 15 29523 16 30042 16 30561 17 31080 18 31599 18 32118 18 32637 18 33153 22 33669 27 34186 30 34705 33 35222 35 35742 34 36262 30 36779 11 36791 20 37300 8 37310 20 37819 6 37829 20 38341 1 38348 20 38869 16 39388 16 39907 16 40426 14 40945 14 41464 12 41983 11 42504 8
ca20076870e8fb604e61802605a9ac45419c82dd3e23404c56c4869f9502a5ef,4619 2 5134 10 5653 11 6170 14 6689 14 7208 16 7726 17 8244 18 8765 16 9282 20 9801 20 10320 20 10839 21 11360 20 11879 20 12398 20 12917 21 13436 23 13957 21 14476 23 14995 23 15514 23 16035 21 16554 21 17073 21 17592 21 18111 21 18632 19 19151 19 19670 18 20191 15 20710 15 21229 17 21750 15 22271 13
ca20076870e8fb604e61802605a9ac45419c82dd3e23404c56c4869f9502a5ef,48759 2 49278 5 49795 8 50314 10 50831 12 51350 12 51853 7 51871 10 52371 11 52390 10 52888 31 53406 32 53924 33 54443 33 54962 33 55481 33 56000 33 56519 33 57040 31 57559 30 58078 29 58597 26 59116 23 59635 21 60152 23 60671 23 61190 23 61707 25 62226 23 62745 23 63264 23 63783 22 64304 19 64823 18 65342 17 65863 13 66385 7
ca20076870e8fb604e61802605a9ac45419c82dd3e23404c56c4869f9502a5ef,496 20 1015 22 1534 21 2053 18 2573 13 3093 10 3612 10 4133 3
ca20076870e8fb604e61802605a9ac45419c82dd3e23404c56c4869f9502a5ef,72134 8 72652 9 73170 10 73688 11 74206 12 74725 12 75244 12 75763 12 76282 12 76799 14 77318 14 77839 12 78358 12 78877 12 79396 12 79914 13 80432 14 80951 14 81470 14 81989 14 82505 17 83025 16 83544 16
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,6235 6 6752 10 7269 12 7788 12 8305 14 8824 16 9343 16 9862 16 10381 16 10901 15 11419 16 11939 15 12459 12 12976 16 13495 16 14014 16 14533 18 15052 18 15571 18 16090 18 16615 12 17134 12 17655 12 18174 12 18693 12 19212 14 19731 14 20250 14 20769 14 21288 16 21807 16 22326 16 22847 14 23366 14 23885 14 24405 13 24925 14 25444 14 25965 12 26484 12 27004 11 27524 10 28043 10 28562 10 29083 10 29601 11 30121 8 30640 9 31159 8
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,49312 6 49829 10 50348 10 50867 10 51384 14 51905 12 52424 12 52942 13 53462 14 53981 14 54500 14 55019 14 55538 14 56057 16 56576 15 57097 14 57616 13 58135 14 58654 14 59173 13 59692 14 60213 12 60732 12 61251 12 61770 10 62291 8 62810 8 63329 8 63848 8 64367 8 64888 6 65409 2
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,54030 7 54546 13 55064 14 55581 16 56098 18 56615 20 57134 22 57653 22 58172 22 58691 22 59210 22 59729 22 60246 24 60765 26 61284 26 61803 26 62322 26 62841 26 63360 28 63879 28 64398 28 64917 28 65436 28 65957 26 66476 26 66995 26 67514 26 68033 26 68554 24 69076 21 69600 16 70120 15 70640 14 71159 10 71677 6 72195 6 72680 4 72712 8 73196 8 73229 10 73715 10 73748 10 74234 11 74267 10 74751 14 74784 10 75270 14 75302 11 75789 14 75814 18 76308 14 76331 20 76827 14 76849 21 77346 14 77368 21 77865 14 77885 23 78384 14 78404 23 78903 15 78923 23 79422 16 79440 25 79941 43 80458 45 80977 45 81496 45 82015 20 82037 23 82534 20 82560 19 83053 20 83080 18 83572 18 83601 12
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,21 11 538 14 1057 15 1576 16 2095 16 2616 15 3135 16 3654 16 4173 18 4693 18 5213 17 5732 17 6252 16 6772 15 7291 15 7812 13 8331 13 8852 13 9371 13 9892 11 10411 12 10931 12 11451 13 11970 13 12489 13 13008 13 13527 13 14046 13 14565 13 15084 13 15603 13 16122 13 16641 13 17160 13 17679 13 18198 13 18717 13 19236 13 19755 13 20276 9 20796 8 21319 1
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,68 15 587 16 1106 16 1625 16 2144 16 2663 16 3182 16 3703 16 4222 16 4741 16 5260 16 5781 14 6300 14 6819 14 7337 15 7855 16 8374 16 8893 16 9412 16 9930 17 10448 18 10967 18 11486 18 12005 16 12524 16 13041 18 13560 18 14079 16 14598 16 15117 16 15636 14 16155 12 16674 12 17196 7
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,35913 5 36430 10 36947 13 37466 15 37985 15 38502 19 39021 19 39540 19 40059 19 40578 19 41097 19 41615 20 42133 21 42652 21 43171 21 43690 21 44208 22 44726 23 45243 25 45762 27 46283 25 46802 26 47321 27 47840 27 48359 27 48878 28 49397 29 49916 29 50435 29 50956 27 51475 28 51994 29 52513 29 53032 29 53553 27 54072 28 54593 27 55112 27 55632 26 56152 25 56671 25 57190 25 57711 21 58230 21 58749 21 59269 20 59789 19 60310 15 60830 14 61350 13 61872 7
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,5319 4 5836 8 6354 11 6872 12 7391 12 7910 12 8429 14 8948 14 9467 14 9986 16 10505 16 11024 16 11543 16 12060 18 12572 25 13090 26 13607 28 14126 28 14645 28 15163 29 15680 31 16200 30 16721 28 17240 26 17759 26 18278 26 18797 26 19314 28 19832 29 20351 29 20870 29 21389 29 21908 29 22427 29 22946 29 23465 29 23984 29 24503 29 25022 29 25541 27 26060 26 26579 19 27098 18 27617 17 28136 17 28655 17 29174 17 29693 16 30212 15 30731 15 31250 15 31771 11 32291 8
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,30245 2 30762 6 31279 8 31798 10 32317 10 32836 12 33355 12 33874 14 34393 14 34912 14 35431 16 35950 16 36471 16 36990 17 37509 18 38029 19 38549 18 39056 10 39068 20 39574 12 39589 18 40092 14 40110 16 40610 15 40629 16 41128 16 41148 18 41647 16 41669 16 42164 18 42188 16 42683 18 42709 14 43202 18 43228 16 43721 18 43749 24 44240 16 44268 26 44759 16 44789 24 45278 18 45308 24 45797 18 45827 26 46316 20 46344 28 46385 8 46836 55 46904 10 47356 54 47423 10 47876 53 47942 10 48396 54 48459 12 48915 54 48978 14 49436 52 49497 14 49955 52 50016 14 50476 50 50536 13 50995 50 51054 14 51517 49 51573 15 52041 44 52092 16 52562 42 52611 16 53081 44 53130 16 53600 44 53649 16 54119 44 54168 16 54638 43 54687 16 55155 47 55206 18 55674 47 55725 18 56193 47 56244 18 56712 48 56763 18 57231 47 57281 19 57750 49 57800 19 58269 69 58790 67 59308 46 59358 18 59828 45 59877 18 60347 45 60396 18 60866 45 60915 20 61385 45 61434 20 61904 42 61955 18 62423 42 62474 18 62942 41 62993 18 63461 40 63512 18 63980 40 64031 18 64501 38 64550 18 65020 38 65069 18 65539 38 65588 18 66058 38 66107 18 66579 36 66626 18 67098 36 67145 18 67619 36 67664 18 68138 36 68183 18 68661 32 68702 18 69183 30 69222 17 69707 27 69742 16 70228 25 70261 14 70747 25 70780 14 71268 23 71299 14 71787 20 71818 14 72306 20 72339 10 72825 19 72859 8 73344 18 73865 15 74387 9
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,135 26 656 24 1175 24 1694 24 2214 23 2734 22 3253 22 3772 22 4293 20 4813 19 5333 18 5855 15 6375 14 6896 12 7415 12 7934 10 8455 8 8976 6
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,5921 7 6438 12 6957 14 7475 16 7993 18 8512 18 9031 20 9550 20 10068 23 10588 22 11107 24 11626 24 12145 24 12664 24 13181 28 13700 28 14221 28 14740 28 15259 28 15778 30 15831 1 16297 30 16347 7 16818 30 16864 10 17337 30 17383 11 17856 30 17900 13 18376 31 18419 13 18896 30 18938 13 19417 28 19457 14 19936 29 19976 15 20457 28 20495 15 20976 28 21012 17 21495 28 21531 17 22016 28 22050 17 22535 29 22569 17 23056 27 23086 19 23577 49 24096 49 24615 49 25136 10 25148 35 25657 6 25665 37 26179 41 26703 35 27222 35 27741 35 28260 35 28779 35 29298 35 29815 37 30334 37 30852 38 31370 38 31889 37 32408 37 32927 37 33444 39 33963 39 34482 39 35001 39 35520 39 36039 38 36556 39 37075 39 37594 39 38112 38 38630 39 39149 37 39668 36 40187 36 40705 35 41223 36 41742 36 42261 34 42780 20 42802 12 43299 34 43816 20 43842 10 44335 20 44363 5 44856 16 45375 16 45894 16 46413 14 46932 13 47453 10 47974 7
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,81704 6 82220 14 82738 16 83256 18 83775 18
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,42319 3 42835 10 42855 6 43354 10 43371 12 43871 14 43889 14 44390 34 44907 36 45426 36 45945 37 46462 40 46981 40 47500 40 48019 40 48072 1 48537 41 48586 10 49055 44 49101 16 49574 62 50093 26 50121 34 50612 64 51131 64 51650 64 52169 64 52688 64 53207 64 53726 64 54243 66 54762 66 55281 66 55800 66 56319 66 56838 64 57357 22 57383 38 57876 20 57902 37 58395 19 58421 34 58914 18 58940 33 59433 17 59459 32 59952 16 59978 30 60471 14 60497 31 60990 14 61016 30 61509 14 61537 28 62028 14 62056 28 62547 14 62575 30 63067 13 63095 36 63587 12 63615 43 64106 12 64134 45 64625 12 64655 43 65146 12 65174 43 65665 12 65693 43 66186 12 66212 45 66707 13 66730 46 67228 14 67246 18 67268 27 67748 27 67789 25 68268 22 68308 25 68791 10 68827 25 69344 27 69863 27 70382 25 70899 27 71418 27 71937 25 72454 27 72972 26 73488 26 74005 23 74524 20 75041 20 75560 18 76077 20 76596 19 77115 18 77634 18 78155 16 78674 14 79194 11 79714 8
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,5463 4 5980 10 6499 12 7018 14 7537 15 8056 16 8575 16 9094 16 9615 14 10133 13 10653 12 11172 10 11693 6
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,78640 6 79159 8 79678 8 80197 10 80716 10 81235 10 81754 10 82273 8 82794 5
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,322 11 840 12 1361 13 1880 13 2401 12 2920 13 3441 11 3960 13 4479 13 4999 12 5519 11 6038 11 6559 11 7078 11 7597 11 8116 11 8626 20 9142 21 9659 23 10178 23 10697 23 11214 25 11733 25 12252 25 12771 25 13290 25 13809 25 14328 25 14847 25 15366 25 15885 23 16404 22 16921 23 17438 25 17957 25 18476 23 18997 20 19508 2 19516 20 20025 6 20035 18 20544 6 20552 16 21063 21 21582 18 22101 18 22620 18 23139 16 23656 18 24175 16 24694 14 25213 14 25732 14 26253 13 26772 14 27291 14 27810 14 28328 17 28846 18 29365 18 29884 18 30403 18 30922 18 31441 18 31958 19 32477 18 32996 16 33514 16 34032 14 34550 14 35068 14 35587 14 36106 12 36625 12 37144 11 37663 10 38183 6
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,19029 5 19545 9 20063 11 20581 12 21100 12 21619 12 22138 12 22656 13 23174 14 23693 14 24212 16 24731 16 25250 14 25769 14 26288 14 26807 16 27326 16 27844 17 28362 18 28881 18 29400 18 29919 18 30438 18 30957 17 31476 16 31995 16 32513 17 33030 17 33549 17 34068 17 34587 17 35106 17 35625 17 36144 17 36663 17 37183 16 37704 14 38224 13 38744 12 39263 12 39782 12 40303 10 40820 12 41339 10 41858 10 42377 10 42898 6 43419 3
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,80268 5 80784 9 81302 12 81821 12 82340 12 82857 14 83376 14 83895 12
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,1395 4 1911 8 2428 10 2947 10 3466 10 3985 8 4506 4
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,48645 2 49162 8 49679 12 50196 14 50715 14 51232 16 51751 16 52270 16 52789 16 53306 17 53825 16 54344 16 54863 16 55380 18 55899 16 56418 16 56937 16 57456 16 57975 16 58492 18 59011 18 59530 16 60049 16 60567 17 61085 18 61604 18 62123 18 62642 16 63159 18 63678 18 64195 20 64714 18 65233 18 65752 18 66271 18 66789 19 67307 18 67826 14 68345 12 68864 10 69383 10 69902 10 70421 8 70940 6
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,6640 3 7156 9 7674 11 8191 13 8710 14 9229 15 9748 15 10267 15 10786 13 11303 16 11822 17 12341 20 12860 25 13379 25 13898 27 14415 29 14934 29 15453 29 15969 32 16487 33 17000 39 17516 42 18034 41 18552 42 19072 41 19590 40 20108 41 20627 39 21144 41 21663 41 22182 39 22701 37 23218 39 23737 37 24256 37 24775 35 25292 34 25811 31 26330 28 26849 26 27368 24 27887 22 28406 21 28925 18 29446 14 29965 12 30484 12 31006 7
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,34121 4 34639 7 35157 8 35674 10 36193 10 36710 14 37229 12 37748 12 38267 12 38786 12 39305 12 39824 12 40343 12 40862 12 41381 10 41900 11 42419 10 42938 10 43457 10 43976 10 44495 10 45014 10 45537 2
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,61640 4 62157 8 62674 10 63193 12 63712 12 64230 13 64748 14 65267 14 65786 12 66305 12 66822 12 67341 10 67860 10 68377 12 68896 10 69417 8 69936 8 70455 10 70974 10 71491 12 72010 12 72529 12 73048 12 73565 12 74084 12 74603 12 75122 12 75639 14 76158 14 76677 14 77196 14 77715 14 78234 14 78753 12 79272 12 79791 12 80310 12 80829 12 81348 10 81867 10 82386 10
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,394 19 911 21 1430 21 1949 21 2468 19 2987 18 3506 16 4027 12 4548 9
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,59045 12 59564 13 60083 10 60604 5
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,51863 5 52379 11 52897 13 53415 15 53932 19 54450 20 54968 21 55485 25 56002 27 56521 27 57038 29 57557 29 58076 29 58593 30 59112 29 59631 29 60150 29 60668 30 61186 30 61705 29 62224 28 62743 27 63262 26 63759 2 63781 25 64274 8 64301 22 64791 10 64821 21 65310 12 65340 19 65828 13 65859 19 66346 14 66378 19 66853 4 66864 15 66897 16 67370 30 67416 16 67889 30 67935 16 68406 32 68456 14 68923 36 68975 14 69442 36 69494 14 69959 38 70013 12 70478 38 70532 12 70995 42 71045 18 71514 67 72033 66 72552 62 73068 51 73124 7 73587 51 73644 6 74106 51 74164 5 74625 51 74684 6 75146 49 75203 6 75666 49 75722 6 76187 48 76241 6 76706 50 76760 8 77225 50 77281 6 77744 50 77802 4 78263 50 78321 6 78782 50 78840 6 79301 50 79361 5 79820 50 79880 7 80341 48 80398 11 80860 48 80916 15 81379 48 81435 18 81898 49 81954 21 82415 52 82473 25 82922 65 82990 30 83440 102 83959 67 84028 34
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,24821 4 25337 8 25856 8 26373 10 26892 10 27411 10 27930 10 28449 10 28966 12 29485 12 30006 10 30525 10 30565 10 31044 10 31084 12 31563 12 31603 14 32082 12 32121 17 32601 12 32639 18 33122 12 33154 24 33641 14 33671 26 34160 14 34188 28 34680 13 34705 30 35200 12 35224 30 35719 12 35741 32 36238 12 36260 32 36757 12 36777 34 37278 10 37296 32 37797 10 37815 32 38318 8 38332 34 38837 10 38849 34 39356 46 39877 44 40396 42 40916 41 41436 38 41955 38 42476 34 42997 30 43517 29 44037 26 44556 26 45075 24 45592 25 46111 24 46630 28 47149 19 47173 8 47668 16 47692 8 48187 13 48211 9 48706 10 48733 5
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,463 12 980 14 1499 15 2018 16 2539 14 3058 14 3577 14 4094 16 4613 16 5132 16 5651 16 6170 16 6689 16 7208 16 7727 16 8248 12 8767 12 9288 10 9809 5
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,498 12 1017 12 1536 12 2055 12 2574 10 3091 12 3610 10 4128 11 4644 12 5162 11 5679 13 6197 12 6716 12 7233 14 7752 14 8271 14 8790 14 9309 14 9828 14 10346 15 10864 18 11383 18 11899 21 12418 22 12937 23 13454 27 13973 27 14492 27 15010 28 15528 29 16045 33 16564 33 17081 35 17600 35 18119 35 18638 37 19159 35 19680 11 19692 21 20200 12 20213 19 20720 29 21238 29 21756 31 22275 40 22794 41 23315 19 23340 16 23834 19 23859 13 24353 19 24380 10 24874 17 24902 6 25393 17 25912 17 26432 16 26953 14 27472 14 27991 12 28512 10 29033 8 29553 8 30073 8 30594 6 31114 7 31636 2
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,71607 2 72123 5 72641 8 73158 10 73677 10 74196 10 74715 10 75234 10 75753 10 76274 6 76794 3
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,40473 6 40990 11 41507 14 42026 14 42545 14 43064 14 43583 14 44102 14 44621 14 45140 14 45659 14 46180 12 46699 12 47219 11 47739 10
d6eb7ce7723e2f6dc13b90b41a29ded27dbd815bad633fdf582447c686018896,4161 6 4681 7 5201 8 5721 8 6241 10 6761 10 7281 10 7801 10 8321 12 8841 12 9361 12 9881 12 10401 11 10921 10 11441 10 11961 10 12481 10 13001 10 13521 8 14041 8 14561 8 15081 8 15601 8 16121 7 16641 5 17161 4
d6eb7ce7723e2f6dc13b90b41a29ded27dbd815bad633fdf582447c686018896,98802 2 99321 5 99841 6 100361 6 100881 6 101401 6 101921 6 101939 6 102441 6 102458 9 102961 6 102977 10 103481 6 103497 11 104001 8 104015 14 104521 28 105041 28 105561 28 106081 28 106601 28 107121 28 107641 28 108161 28 108681 28 109201 28 109721 28 110243 26 110764 25 111285 24 111807 22 112327 22 112847 22 113367 22 113885 24 114405 24 114924 25 115443 26 115963 25 116483 13 116499 5 117004 11 117020 3 117525 6 118047 2
